Stock Symbol,name,url,content,description,apiSource,date
TGT,The Real Reason Why Target Is Crushing Department Stores,https://seekingalpha.com/article/4313415-real-reason-why-target-is-crushing-department-stores,"It's no secret that Target (TGT) is eating department stores' lunch. J.C. Penney (JCP), Kohl's (KSS), Macy's (M), and even Nordstrom (JWN) have all reported revenue declines ranging from 2% to 7% for the first nine months of fiscal 2019. All but J.C. Penney a… [+10122 chars]","Target has posted strong sales growth for two years running, while department stores are struggling just to avoid sales declines.Target's success relative to department stores can't be fully explained by better management, omnichannel investments, strong priv…",NewsAPI,2019-12-19
TMO,2020 Outlook For Medical Stocks: Greater Selectivity But Continued Consolidation And Favorable Developments,https://seekingalpha.com/article/4312763-2020-outlook-for-medical-stocks-greater-selectivity-continued-consolidation-and-favorable,"2020 should be another favorable year for healthcare investing, though the gains thus far in 2019 should necessitate greater selectivity. The overriding investment theme in healthcare, in my opinion, is the fact that the dual tailwinds of the aging of the pop… [+7691 chars]","As I have previously discussed, at some point, the small and micro cap biopharma stocks, which had been priced for ""non-success"", would rally. This started to occur in Q4.The consolidation in the biopharma sector has increased, with three deals in the past mo…",NewsAPI,2019-12-16
TMO,"Danaher Has Set The Table For A Brighter, Faster-Growing, And Higher-Margin Future",https://seekingalpha.com/article/4314025-danaher-set-table-for-brighter-faster-growing-and-higher-margin-future,"Danaher (DHR) has been busy this year. In addition to the transformative acquisition of General Electrics (GE) Biopharma business (which Danaher will rename Cytiva), Danaher has executed an efficient disposal of the Envista (NVST) dental business, a move that… [+5608 chars]","Danaher management executed the Envista split quickly and efficiently, boosting the company's long-term growth and margin profile.
        Cytiva can be a transformative acquisition for Danaher, bringing in better margins and revenue growth and exposure to fa…",NewsAPI,2019-12-24
TMO,Fluidigm: Shareholders Are Feeling The Cash Burn,https://seekingalpha.com/article/4314936-fluidigm-shareholders-are-feeling-cash-burn,"Fluidigm (FLDM) shares dropped significantly after the company reported disappointing Q3 results. The company reported declining sales in the U.S. market and they continue to report negative operating cash flows.
Data by YCharts
The major culprit in the dis… [+7958 chars]",Fluidigm shareholders have been punished recently after the company issued disappointing earnings.The company continues to burn through cash and a day of reckoning may come in the next five years.Acquisition by a larger competitor may be the only hope for sha…,NewsAPI,2020-01-02
TMO,Danaher: Expect Continued Strong Shareholder Returns With GE Biopharma,https://seekingalpha.com/article/4315044-danaher-expect-continued-strong-shareholder-returns-ge-biopharma,"Introduction
On 25 February 2019, Danaher (DHR) announced that it was acquiring General Electrics (GE) Biopharma business for a cash purchase price of approximately $21.4B, with net purchase price after anticipated tax benefits at $20.0B. The announcement wa… [+8010 chars]","GE Biopharma is the crown jewel within GE Healthcare and is being sold from a weak position to pay off GE's huge debt.GE Biopharma is a strong business with huge recurring revenue, high margin, strong revenue growth and access to important growth markets.Coup…",NewsAPI,2020-01-03
TMO,Bruker Has Doubled And Looks To Grow Further,https://seekingalpha.com/article/4313770-bruker-doubled-and-looks-to-grow,"Scientific instrument manufacturer Bruker Corporation (BRKR) has grown revenues by 8% on average over the last three years by investing in R&amp;D and acquisitions. The top line growth has also generated returns for shareholders, with operating earnings growt… [+8089 chars]","Bruker is conservatively run, not surprising that the founding family controls 34% of the outstanding shares.The company is experiencing rapid growth, both organic and via acquisition.A discounted cash flow analysis indicates that shares are currently fairly …",NewsAPI,2019-12-23
TMO,Repligen Gives Investors A Pure Play On Bioproduction,https://seekingalpha.com/article/4315886-repligen-gives-investors-pure-play-on-bioproduction,"Seven of the top 10 best-selling drugs in the world are antibodies, biosimilars are starting to disrupt the pharmaceutical industry, and Big Pharma is investing billions in gene therapy. On top of that, roughly half of the drugs in biopharma pipelines today a… [+10033 chars]","Repligen is proving to be a disruptive force in bioproduction, with the company's filtration and purification products driving share growth on top of high-single digit industry growth.Given the pipeline commitments to antibodies, biosimilars, cell therapies, …",NewsAPI,2020-01-09
TMO,Early 2020 Jury Trial Creates High Risk / No Reward Setup For Twist Shares,https://seekingalpha.com/article/4312885-early-2020-jury-trial-creates-high-risk-no-reward-setup-for-twist-shares,"Risk reward analysis is a fundamental component of securities analysis. As we look to the first quarter of 2020, we view Twist Bioscience as having one of the worst risk rewards in the public market.
Twist Bioscience (TWST) is a high flying synthetic DNA com… [+29252 chars]","Twist is an overhyped, cash incinerating “DNA play” facing ""zero-node"" litigation risk; the 2018 IPO / 2019 secondary gave Twist temporary staying power to absorb exorbitant ongoing legal expenses.In February 2020, Twist will face off against arguably America…",NewsAPI,2019-12-18
TMO,Here's Why You Should Hold on to Thermo Fisher Stock for Now,https://finance.yahoo.com/news/heres-why-hold-thermo-fisher-152603065.html,"Thermo Fisher Scientific Inc. TMO has been gaining from several sales-building efforts including product launches, acquisitions and increasing focus on segments. The company has also been enhancing focus on international markets. Further, it strengthened glob… [+5036 chars]",Investors continue to be optimistic about Thermo Fisher (TMO) on its stellar segmental performance.,NewsAPI,2019-12-27
TMO,2019 Review: Most Favored Hedge Fund Stocks vs. Thermo Fisher Scientific Inc. (TMO),https://finance.yahoo.com/news/2019-review-most-favored-hedge-171458024.html,"We are still in an overall bull market and many stocks that smart money investors were piling into surged in 2019. Among them, Facebook and Microsoft ranked among the top 3 picks and these stocks gained more than 57% each. Hedge funds' top 3 stock picks retur… [+6089 chars]","We are still in an overall bull market and many stocks that smart money investors were piling into surged in 2019. Among them, Facebook and Microsoft ranked among the top 3 picks and these stocks gained more than 57% each. Hedge funds' top 3 stock picks retur…",NewsAPI,2019-12-29
TMO,Here's Why You Should Retain Pacific Biosciences Stock Now,https://finance.yahoo.com/news/heres-why-retain-pacific-biosciences-133101450.html,"Pacific Biosciences of California, Inc. PACB continues to benefit from innovative product portfolio, the companys platform Sequel system, and promising Asian markets. However, intense competition remains a woe.
Shares of Pacific Biosciences have lost 29.2% i… [+3818 chars]","Pacific Biosciences (PACB) continues to gain from innovative product portfolio and Sequel system. However, stiff competition remains a woe.",NewsAPI,2019-12-30
TMO,How Did United Technologies Corporation (UTX) Compare Against Hedge Fund Darlings in 2019?,https://finance.yahoo.com/news/did-united-technologies-corporation-utx-171515024.html,"It is already common knowledge that individual investors do not usually have the necessary resources and abilities to properly research an investment opportunity. As a result, most investors pick their illusory winners by making a superficial analysis and res… [+6789 chars]","It is already common knowledge that individual investors do not usually have the necessary resources and abilities to properly research an investment opportunity. As a result, most investors pick their illusory “winners” by making a superficial analysis and r…",NewsAPI,2019-12-29
TMO,Philip Morris International Inc. (PM) vs. Hedge Fund Favorites in 2019,https://finance.yahoo.com/news/philip-morris-international-inc-pm-015410836.html,"We are still in an overall bull market and many stocks that smart money investors were piling into surged in 2019. Among them, Facebook and Microsoft ranked among the top 3 picks and these stocks gained more than 57% each. Hedge funds' top 3 stock picks retur… [+5957 chars]","We are still in an overall bull market and many stocks that smart money investors were piling into surged in 2019. Among them, Facebook and Microsoft ranked among the top 3 picks and these stocks gained more than 57% each. Hedge funds' top 3 stock picks retur…",NewsAPI,2019-12-26
TMO,"How Did Netflix, Inc. (NFLX) Compare Against Hedge Fund Darlings in 2019?",https://finance.yahoo.com/news/did-netflix-inc-nflx-compare-171646701.html,"Hedge funds are known to underperform the bull markets but that's not because they are bad at investing. Truth be told, most hedge fund managers and other smaller players within this industry are very smart and skilled investors. Of course, they may also make… [+6444 chars]","Hedge funds are known to underperform the bull markets but that's not because they are bad at investing. Truth be told, most hedge fund managers and other smaller players within this industry are very smart and skilled investors. Of course, they may also make…",NewsAPI,2019-12-24
TMO,Hedge Funds' Top 25 Blue-Chip Stocks to Buy Now,https://finance.yahoo.com/news/hedge-funds-top-25-blue-181250229.html,"Getty Images
Hedge funds currently command some $3 trillion in assets under management. They're where millionaires and even billionaires put their cash to work. That alone makes them worth keeping an eye on - and one thing that's fairly consistent is their l… [+32269 chars]",Hedge funds currently command some $3 trillion in assets under management. They're where millionaires and even billionaires put their cash to work. That alone makes them worth keeping an eye on - and one thing that's fairly consistent is their love for blue-c…,NewsAPI,2019-12-23
TMO,"PreMarket Prep Recap: Qiagen Pulls The Rug Out From Investors Banking On A Deal, Bad Data Equals Bad Price Action For Spectrum Pharmaceuticals",https://finance.yahoo.com/news/premarket-prep-recap-qiagen-pulls-205734443.html,"Benzinga's PreMarket Prep show resumed Thursday after a pause for the Christmas holiday. As always, there were a few market movers to cover and two informative interviews.
Qiagen Decides Not To Sell
When you have ownership in a company that decides to put i… [+3165 chars]","Benzinga's PreMarket Prep show resumed Thursday after a pause for the Christmas holiday. As always, there were a few market movers to cover and two informative interviews. Qiagen Decides Not To Sell When ...",NewsAPI,2019-12-26
TMO,7 Healthcare Stocks to Buy or Sell As Pricing Pressures Mount,https://finance.yahoo.com/news/7-healthcare-stocks-buy-sell-170808379.html,"There has been a great deal of discussion about how drug prices will change in coming years. The fact that this is an election year surely sticks in traders minds. If you remember back to the 2016 election cycle, biotech shares went into a brutal downturn aft… [+11457 chars]","There has been a great deal of discussion about how drug prices will change in coming years. The fact that this is an election year surely sticks in traders' minds. If you remember back to the 2016 election cycle, biotech shares went into a brutal downturn af…",NewsAPI,2020-01-10
TMO,2020 Outlook For Medical Stocks: Greater Selectivity But Continued Consolidation And Favorable Developments,https://seekingalpha.com/article/4312763-2020-outlook-for-medical-stocks-greater-selectivity-continued-consolidation-and-favorable,"2020 should be another favorable year for healthcare investing, though the gains thus far in 2019 should necessitate greater selectivity. The overriding investment theme in healthcare, in my opinion, is the fact that the dual tailwinds of the aging of the pop… [+7691 chars]","As I have previously discussed, at some point, the small and micro cap biopharma stocks, which had been priced for ""non-success"", would rally. This started to occur in Q4.The consolidation in the biopharma sector has increased, with three deals in the past mo…",NewsAPI,2019-12-16
TMO,PerkinElmer Refocusing On Its Best Growth And Margin Opportunities,https://seekingalpha.com/article/4315835-perkinelmer-refocusing-on-best-growth-and-margin-opportunities,"In a strong market for life sciences, a market that has seen Sartorius (OTC:SARTF) jump more than 70% over the past year, Bio-Rad (BIO) more than 60% over the past year, and Thermo Fisher (TMO) over 45%, PerkinElmer's (PKI) almost 30% climb doesn't seem quite… [+7266 chars]","PerkinElmer has a new CEO and the company will be refocusing on consumables over capex equipment and really concentrating on food safety, diagnostics, and pharma services to drive growth.EUROIMMUN and Vanadis can both be growth drivers, but both have challeng…",NewsAPI,2020-01-08
TMO,Tmo Sam Note 9 $649 no gimmick,https://slickdeals.net/f/13773206-tmo-sam-note-9-649-no-gimmick,The Note 10+ was around 650 during the holidays with no strings attached at Microsoft store and Costco. Only thing was that they had limited stock and you needed to have a membership or know someone with one for Costco.IMO it would be a deal if the Note 9 was… [+37 chars],"steaighr out 649, no strings

https://www.t-mobile.com/cell-phone/samsung-galaxy-note9?sku=610214658562",NewsAPI,2020-01-02
TMO,iShares U.S. Healthcare ETF: Long Term Growth Outlook Remains Favorable Despite Recent Share Price Appreciation,https://seekingalpha.com/article/4314439-ishares-u-s-healthcare-etf-long-term-growth-outlook-remains-favorable-despite-recent-share,"ETF Overview
iShares U.S. Healthcare ETF (IYH) owns a portfolio of large-cap healthcare stocks. The ETF tracks the investment results of the Dow Jones U.S. health Care Index. Stocks in IYHs portfolio will benefit from an aging population in the world. In add… [+7926 chars]",Stocks in IYH’s portfolio should benefit from an ageing population in the world.Its top 10-holdings are moaty stocks with competitive advantages.Stocks in IYH’s portfolio should benefit from several important technology trends such as IoT and artificial intel…,NewsAPI,2019-12-29
TXN,"The Ratings Game: For chip companies, stocks soared as sales slumped in 2019 — what does that mean for 2020?",https://www.marketwatch.com/story/for-chip-companies-stocks-soared-as-sales-slumped-in-2019-what-does-that-mean-for-2020-2019-12-31,"For the semiconductor industry, 2019 was the best of years and the worst of years all in one: Chip-related stocks turned in their best performance in a decade, while sales declined at a rate not seen since the last economic downturn. 
The PHLX Semiconductor … [+7852 chars]","For the semiconductor industry, 2019 was the best of years and the worst of years all in one: Chip-related stocks turned in their best performance in a decade, while sales declined at a rate not seen since the last economic downturn.",NewsAPI,2019-12-31
TXN,"Remove Boeing, Walgreens, Dow And UTD From The DJIA And Replace Them With These 4 Stocks",https://www.forbes.com/sites/investor/2019/12/27/remove-boeing-walgreens-dow-and-utd-from-the-djia-and-replace-them-with-these-4-stocks/,"Photo: Ted S. Warren
ASSOCIATED PRESS
The S&amp;amp;P Dow Jones Indices, a division of S&amp;amp;P Global, controls the 30 stocks that are components of the Dow Jones Industrial Average. In my opinion, the purveyor of component changes is not properly doing… [+7074 chars]",The S&P Dow Jones Indices must be more proactive to protect investors from getting confused.,NewsAPI,2019-12-27
TXN,Schwab U.S. Dividend Equity ETF Has A Portfolio Of Quality Stocks That Should Lead To Long-Term Growth,https://seekingalpha.com/article/4314955-schwab-u-s-dividend-equity-etf-portfolio-of-quality-stocks-should-lead-to-long-term-growth,"ETF Overview
Schwab U.S. Dividend Equity ETF (SCHD) invests in large-cap U.S. dividend stocks. The fund tracks the Dow Jones U.S. dividend 100 Index and selects stocks that has paid 10 consecutive years of dividends. In addition, only stocks with strong prof… [+6257 chars]","SCHD owns a portfolio of high-quality large-cap U.S. dividend stocks.Most stocks in SCHD's top-10 holdings are stocks with moats, and will likely continue to perform well in the long-term.SCHD pays an attractive 3%-yielding dividend but it is fairly valued ri…",NewsAPI,2020-01-02
TXN,Sand In My Shoes - November Update,https://seekingalpha.com/article/4314208-sand-in-shoes-november-update,"November continued a remarkable year for the markets this year, and my portfolio, and hopefully yours, took part in the fun. My portfolio was up 2% for the month and is now up over 20% year to date.
But allow me to take a moment and review my goals for this … [+12069 chars]","The market continued to climb, with the S&P 500 up 3.4% for the month and 25.3% year to date.November notched a slight record in terms of dividends collected for the portfolio.It was a busy month as I added one new position, trimmed one of my positions, and a…",NewsAPI,2019-12-26
TXN,Buy-And-Hold Vs. Rotational Strategy: Tracking Sentiment Strategy Results (December 2019),https://seekingalpha.com/article/4315462-buy-and-hold-vs-rotational-strategy-tracking-sentiment-strategy-results-december-2019,"Source
Introduction
This article is a follow-up to a series of articles I recently wrote about how to avoid losses and profit from sentiment cycles. Part one of the series ""Ignore Sentiment Cycles At Your Own Risk"" explained what sentiment cycles are, and h… [+18494 chars]","Many investors find it difficult to sell high-quality winners.But if the price gets high enough relative to expected future returns, even the stocks of the best businesses should be sold.I've written 'sell' articles on 34 high-quality large-caps during the pa…",NewsAPI,2020-01-06
TXN,5 Stocks I'm Buying For My Retirement Portfolio In 2020,https://seekingalpha.com/article/4314817-5-stocks-buying-for-retirement-portfolio-in-2020,"(Source: imgflip)
Oh, what a glorious 2019 it's been for stocks!
(Source: YCharts)
At least it was for those smart enough to not market time.
Not until Q4 2019 did equity fund net inflows begin. For most of the year, retail investors were pulling money ou… [+32394 chars]","The stock market soared 31% in 2019, and has risen 500% since March 2009 lows.Those amazing returns are precisely because of low valuations created after the Great Recession and December 2018's correction.Today stocks are 13% historically overvalued, and a 20…",NewsAPI,2020-01-02
TXN,Renesas Looks Undervalued As The Business Finally Bottoms Out,https://seekingalpha.com/article/4313907-renesas-looks-undervalued-business-finally-bottoms-out,"I was bullish on Renesas Electronics (OTCPK:RNECY) back in July and the shares have performed quite well since then (up 34%). But Ive been bullish for a while and these shares have lagged since 2018, so Im not exactly doing a victory dance here.
Renesas has … [+7597 chars]","Renesas shares have rebounded as investors respond favorably to more disclosure from the business and long-term margin improvement efforts, as well as a belief that key markets have bottomed.Long-term share loss in auto remains a real risk, particularly as Re…",NewsAPI,2019-12-23
TXN,Maxim Integrated Looking Ahead To Improving Growth Prospects,https://seekingalpha.com/article/4313827-maxim-integrated-looking-ahead-to-improving-growth-prospects,"Having moved aggressively to prune channel inventory, Maxim Integrated (MXIM) looks better-placed than many of its peers to return to growth as the semiconductor cycle bottoms out. I also think its very relevant that Maxims margins bottom out at levels (mid-6… [+7422 chars]","Not only are channel inventories at an all-time low, Maxim management believes its key auto and industrial markets are stable or improving, and margins remain at very attractive levels.
        Increasingly sophisticated ADAS systems and new electric vehicle …",NewsAPI,2019-12-23
TXN,Top Holdings Of Dividend ETFs (Part 3: Hidden Gems In November 2019),https://seekingalpha.com/article/4313086-top-holdings-of-dividend-etfs-part-3-hidden-gems-in-november-2019,"Part 1 of this article presented the top 50 holdings of 50 dividend-paying ETFs. To rank these holdings, I use a proportional scoring system that favors larger investments and larger ETFs. The top-ranked stock in November 2019 is Apple (AAPL), followed by Mic… [+18331 chars]","Part 1 of this article presented the top 50 holdings of 50 dividend-paying ETFs, ranked by using a proportional scoring system that favors larger investments and larger ETFs.Part 2 showcased the top 7 stocks in each GICS sector, providing investors looking to…",NewsAPI,2019-12-18
TXN,Monthly Review Of DivGro: December 2019,https://seekingalpha.com/article/4314830-monthly-review-of-divgro-december-2019,"Welcome to the December review of DivGro, my portfolio of dividend growth stocks. The goal of these reviews is to provide a summary of dividends received and to detail buy and sell transactions. I also look at how DivGro's projected annual dividend income (PA… [+8220 chars]","I review my portfolio of dividend growth stocks, DivGro, providing a summary of transactions and the impact of those transactions on projected annual dividend income.In December, I added shares to four existing positions in my portfolio, which contains 93 dif…",NewsAPI,2020-01-02
TXN,Quarterly Review Of DivGro: Q4 2019,https://seekingalpha.com/article/4315692-quarterly-review-of-divgro-q4-2019,"This is the 28th quarterly review of DivGro, my portfolio of dividend growth stocks.
My quarterly reviews summarize the transactions executed in the past quarter and provide a summary of dividend income and dividend changes. Additionally, I include charts sh… [+12323 chars]","This is a quarterly review of DivGro, my portfolio of dividend growth stocks. I write these reviews to summarize investment decisions and to share portfolio statistics.The article includes charts showing DivGro's composition and how positions contribute to pr…",NewsAPI,2020-01-08
TXN,"Nicholas Ward's Dividend Growth Portfolio 2020 Review: Total Return 32.37%, Dividend Growth 24.25%",https://seekingalpha.com/article/4315702-nicholas-wards-dividend-growth-portfolio-2020-review-total-return-32_37-dividend-growth-24_25,"In this piece, my aim is to achieve several things. One, Ill break down my December trading activity like I usually do in my monthly portfolio recaps. Two, Ill break down Decembers dividend income and y/y growth. Three, Ill break down full year dividend incom… [+13989 chars]","I discuss my December trades and dividend income.I highlight full-year results (32.27% total returns and 24.25% y/y dividend growth).I break down my current portfolio, cost basis, gain/loss %, and asset allocation weightings.",NewsAPI,2020-01-08
TXN,The Retirees' Dividend Portfolio - John And Jane's December Taxable Account Update: The Year-End Edition,https://seekingalpha.com/article/4316230-retirees-dividend-portfolio-john-and-janes-december-taxable-account-update-year-end-edition,"There is something special about reviewing the dividend growth portfolio during the last month of the year. With the submission of this article, this will be the second full-year that I've been tracking the results of John and Jane's Taxable dividend growth a… [+16315 chars]","The Taxable account generated $1,263.45 of dividends in December of 2019 compared with $745.63 of dividends in December of 2018.In total, the Taxable account generated $15,257.75 of dividends in FY-2019 compared with $12,104.26 of dividends in FY-2018. This i…",NewsAPI,2020-01-10
TXN,7 Tech Stocks to Buy As the Trade War Ends - Investorplace.com,https://investorplace.com/2019/12/7-tech-stocks-to-buy-as-the-trade-war-ends/,"It finally appears that a trade deal is here. If that comes true, then tech stocks should be big beneficiaries. It’s tempting to dismiss all headlines of a trade war deal as more “fake news,” but this one seems real. Both sides have confirmed that there is a … [+9529 chars]","A trade deal will lift the fortunes of these seven tech stocks, as each will finally be able to get back to business as usual again.",NewsAPI,2019-12-30
TXN,Tech Is Just Getting Started Going Into 2020 - Nasdaq,http://seekingalpha.com/api/nasdaq/editors_picks,"2019 finishes with an extra kick for investors. Part of that is the continued strong run of the market, erasing memories of last year's near bear market and extending the decade-long bull. There also are plenty of market headlines and events that have sprung … [+50720 chars]","By SA Marketplace: 2019 finishes with an extra kick for investors. Part of that is the continued strong run of the market, erasing memories of last year's near bear market and extending the decade-long bull. There also are plenty of market headlines and event…",NewsAPI,2019-12-23
TXN,Texas Instruments (TXN) Dips More Than Broader Markets: What You Should Know,https://finance.yahoo.com/news/texas-instruments-txn-dips-more-225010930.html,"Texas Instruments (TXN) closed the most recent trading day at $126.35, moving -0.58% from the previous trading session. This change lagged the S&amp;P 500's daily loss of 0.04%. At the same time, the Dow lost 0.1%, and the tech-heavy Nasdaq gained 0.05%.
Com… [+2904 chars]","Texas Instruments (TXN) closed at $126.35 in the latest trading session, marking a -0.58% move from the prior day.",NewsAPI,2019-12-18
TXN,How Did Texas Instruments Incorporated (TXN) Compare Against Top Hedge Fund Stocks in 2019?,https://finance.yahoo.com/news/did-texas-instruments-incorporated-txn-015341966.html,"Hedge funds are known to underperform the bull markets but that's not because they are bad at investing. Truth be told, most hedge fund managers and other smaller players within this industry are very smart and skilled investors. Of course, they may also make… [+6970 chars]","Hedge funds are known to underperform the bull markets but that's not because they are bad at investing. Truth be told, most hedge fund managers and other smaller players within this industry are very smart and skilled investors. Of course, they may also make…",NewsAPI,2019-12-26
TXN,How Did Accenture Plc (ACN) Compare Against Top Hedge Fund Stocks in 2019?,https://finance.yahoo.com/news/did-accenture-plc-acn-compare-231445284.html,"Out of thousands of stocks that are currently traded on the market, it is difficult to identify those that will really generate strong returns. Hedge funds and institutional investors spend millions of dollars on analysts with MBAs and PhDs, who are industry … [+6532 chars]","Out of thousands of stocks that are currently traded on the market, it is difficult to identify those that will really generate strong returns. Hedge funds and institutional investors spend millions of dollars on analysts with MBAs and PhDs, who are industry …",NewsAPI,2019-12-25
TXN,The 20 Best ETFs to Buy for a Prosperous 2020,https://finance.yahoo.com/news/20-best-etfs-buy-prosperous-210538592.html,"Getty Images
All bets are off for 2020. We could talk about any number of potential growth catalysts or looming hurdles for the new year, but overshadowing them all is the chaos machine of the presidential election. The best ETFs to buy for 2020, as a result… [+39599 chars]","All bets are off for 2020. We could talk about any number of potential growth catalysts or looming hurdles for the new year, but overshadowing them all is the chaos machine of the presidential election. The best ETFs to buy for 2020, as a result, are designed…",NewsAPI,2019-12-30
TXN,Top Picks 2020- Pfizer PFE,https://finance.yahoo.com/news/top-picks-2020-pfizer-pfe-100000174.html,"In 2019, Dr. Joe Duarte, editor of In the Money Options, selected Texas Instruments (TXN) as his Top Pick; the stock has risen 37%. He now turns to a pharmaceutical favorite as a top pick for 2020.
Ive liked the action in ""Big Pharma"" for some time; in my vi… [+2113 chars]","In 2019, Dr. Joe Duarte, editor of In the Money Options, selected Texas Instruments (TXN) as his Top Pick; the stock has risen 37%. He now turns to a pharmaceutical favorite as a top pick for 2020.",NewsAPI,2020-01-09
UNH,"Dow Jones Today Sees UnitedHealth Up, Boeing Down; Splunk Set to Retake Buy Point - Investor's Business Daily",https://www.investors.com/market-trend/stock-market-today/dow-jones-today-unitedhealth-up-boeing-down-splunk-retake-buy-point/,Stock futures ran higher Monday as global stock markets continued to react to a preliminary U.S.-China trade deal that avoided a new round of tariffs. Goldman Sachs and UnitedHealth stock led the Dow Jones today. Software developer Splunk (SPLK) and biotech A… [+5637 chars],"Dow Jones Today Sees UnitedHealth Up, Boeing Down; Splunk Set to Retake Buy Point Investor's Business Daily Stock futures point to higher start, buoyed by preliminary U.S.-China trade deal MarketWatch Futures gain as initial U.S.-China trade deal cools tensio…",NewsAPI,2019-12-16
UNH,Health insurers and retail pharmacies are making a play for primary care,https://www.marketwatch.com/story/health-insurers-and-retail-pharmacies-are-making-a-play-for-primary-care-2019-12-24,"A handful of companies like Humana Inc. and Walgreens Boots Alliance Inc. that are better known for operating pharmacy counters and managing health plans are now turning into primary care providers. 
CVS Health Corp. 
CVS, +0.24%,
Humana 
HUM, +0.33%,
Wa… [+5536 chars]",A handful of companies like Humana and Walgreens that are better known for operating pharmacy counters and managing health plans are now turning into primary care providers,NewsAPI,2019-12-24
UNH,Market Snapshot: Should stock-market investors start worrying about inflation?,https://www.marketwatch.com/story/should-stock-market-investors-start-worrying-about-inflation-2020-01-11,"U.S. job growth in December disappointed markets, but one bright spot for equity investors was wage growth, which was much lower than expected.
Average hourly earnings grew just 0.1% in December, well below consensus expectations of 0.3%, according to a Mark… [+5268 chars]","Wage growth has been trending downward, but analysts warn to stay vigilant toward inflation.",NewsAPI,2020-01-11
UNH,Performance Of Dow Components In 2019,https://seekingalpha.com/article/4314929-performance-of-dow-components-in-2019,"In 2019, the Dow Jones Industrial Average (DIA) produced a strong 25.3% total return. Of the 30 constituents, 27 produced positive total returns. The tech heavyweights in this old Industrial gauge were the big winners on the year.
The table below presents a … [+3508 chars]","The Dow Jones Industrial Average produced a 25.3% total return in 2019, its best return since 2017.
        Capitalization-weighting the constituents instead of the Dow's price weighting would have produced 38.8% total returns, which would have been the best …",NewsAPI,2020-01-02
UNH,Walgreens Boots Alliance: Down In An Up Year,https://seekingalpha.com/article/4314455-walgreens-boots-alliance-down-in-up-year,"Investment Thesis
Walgreens Boots Alliance (WBA) is a Dow Jones Industrial Average (DJI) component. But despite a good year for the index, Walgreens Boots had a down year. In fact, it has the worst return of all stocks in the index (as of December 21, 2019).… [+14034 chars]","Walgreens Boots Alliance is the worst-performing stock in the Dow Jones Industrial Average. The stock is also trading below its 52-week and all-time high.The company is facing reimbursement pressures, resulting in margin declines.But Walgreens Boots is a Divi…",NewsAPI,2019-12-30
UNH,Tracking Ole Andreas Halvorsen's Viking Global Portfolio - Q3 2019 Update,https://seekingalpha.com/article/4313101-tracking-ole-andreas-halvorsens-viking-global-portfolio-q3-2019-update,This article is part of a series that provides an ongoing analysis of the changes made to Ole Andreas Halvorsens 13F stock portfolio on a quarterly basis. It is based on Viking Globals regulatory 13F Form filed on 11/13/2019. Please visit our Tracking Ole And… [+14228 chars],"Halvorsen's 13F portfolio value decreased from $22.29B to $19.20B. The number of positions increased from 58 to 61.Viking Global increased Netflix, Square, Lowe's Companies, and Alibaba, while decreasing Adobe Systems and dropping UnitedHealth.The top three p…",NewsAPI,2019-12-18
UNH,Monthly Review Of DivGro: December 2019,https://seekingalpha.com/article/4314830-monthly-review-of-divgro-december-2019,"Welcome to the December review of DivGro, my portfolio of dividend growth stocks. The goal of these reviews is to provide a summary of dividends received and to detail buy and sell transactions. I also look at how DivGro's projected annual dividend income (PA… [+8220 chars]","I review my portfolio of dividend growth stocks, DivGro, providing a summary of transactions and the impact of those transactions on projected annual dividend income.In December, I added shares to four existing positions in my portfolio, which contains 93 dif…",NewsAPI,2020-01-02
UNH,"The 8% Income Portfolio: High Income, Lower Volatility, And 30% Return In 2019",https://seekingalpha.com/article/4314986-8-income-portfolio-high-income-lower-volatility-and-30-return-in-2019,"The ""8% Income Portfolio"" continues to perform well during good times and bad. Currently, it provides a 10.80% yield on the cost basis and a 7.02% yield on the current value of the portfolio. During the year 2019, the portfolio has returned more than 30% (26.… [+25710 chars]","2019 end-of-year review of 5-year old 8% Income Portfolio.The portfolio has been meeting its goals both in the good times and the bad. Also, it continues to generate high levels of income, irrespective of the market environment.We will provide updates on rece…",NewsAPI,2020-01-04
UNH,5 Stocks I'm Buying For My Retirement Portfolio In 2020,https://seekingalpha.com/article/4314817-5-stocks-buying-for-retirement-portfolio-in-2020,"(Source: imgflip)
Oh, what a glorious 2019 it's been for stocks!
(Source: YCharts)
At least it was for those smart enough to not market time.
Not until Q4 2019 did equity fund net inflows begin. For most of the year, retail investors were pulling money ou… [+32394 chars]","The stock market soared 31% in 2019, and has risen 500% since March 2009 lows.Those amazing returns are precisely because of low valuations created after the Great Recession and December 2018's correction.Today stocks are 13% historically overvalued, and a 20…",NewsAPI,2020-01-02
UNH,Top Holdings Of Dividend ETFs (Part 3: Hidden Gems In November 2019),https://seekingalpha.com/article/4313086-top-holdings-of-dividend-etfs-part-3-hidden-gems-in-november-2019,"Part 1 of this article presented the top 50 holdings of 50 dividend-paying ETFs. To rank these holdings, I use a proportional scoring system that favors larger investments and larger ETFs. The top-ranked stock in November 2019 is Apple (AAPL), followed by Mic… [+18331 chars]","Part 1 of this article presented the top 50 holdings of 50 dividend-paying ETFs, ranked by using a proportional scoring system that favors larger investments and larger ETFs.Part 2 showcased the top 7 stocks in each GICS sector, providing investors looking to…",NewsAPI,2019-12-18
